Symbol	N01_AM_Naive_01	N02_AM_Naive_02	N03_AM_Naive_03	N04_AM_Naive_04	R01_AM_Allo_02H_01	R02_AM_Allo_02H_02	R03_AM_Allo_02H_03	R04_AM_Allo_02H_04	R05_AM_Allo_24H_01	R06_AM_Allo_24H_02	R07_AM_Allo_24H_03	R08_AM_Allo_24H_04
ENSMUSG00000039680	21.95894676	26.15082022	23.56394752	21.87632701	12.37679292	15.23327556	16.99082847	16.0543829	19.38316433	21.93521933	17.29191354	17.40688113
ENSMUSG00000039682	12.30550338	10.82779857	12.26053372	11.38354691	9.042854282	12.4860374	12.33648042	9.38242308	14.51588022	16.38912775	14.26680652	13.41620797
ENSMUSG00000039683	0.303508079	0.200709797	0.246953108	0.058793416	0.344522495	0.188544411	0.256921925	0.269358883	0.432185454	0.18475039	0.280241735	0.247437277
ENSMUSG00000039684	0	0.043396592	0	0	0.033467036	0	0	0	0.086043641	0.063503769	0.036122535	0.075386086
ENSMUSG00000039686	1.395384577	1.478039238	1.492013423	1.464460815	1.207163631	0.842824672	0.649775678	1.331494455	1.142222184	0.808946365	1.133419543	0.960309934
ENSMUSG00000039691	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039693	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039697	1.663572855	1.797223021	1.955180728	2.081650086	1.905751572	1.783097708	1.510462529	2.002763328	1.612016313	1.702416549	2.203892904	2.327587387
ENSMUSG00000039699	0.378896932	0.600430872	0.614957177	0.649090939	0.216088379	0.536825322	0.794211276	0.525888689	0.33069198	0.395384285	0.483128157	0.469365428
ENSMUSG00000039701	1.501100519	1.759389103	1.431355278	1.834045743	1.865632986	1.877983027	1.710612796	1.616637162	1.723430829	1.356250035	1.542937998	1.992059494
ENSMUSG00000039703	8.062838038	8.256869815	7.721326819	8.116977229	9.887312918	11.39531099	12.37503308	8.838266558	9.543742872	10.12566028	9.487213611	9.558690276
ENSMUSG00000039704	8.004891866	7.312645986	9.961486159	9.443982475	6.394724859	6.929940234	6.868900282	7.183951923	8.004649768	8.813872768	8.641243496	8.846809967
ENSMUSG00000039706	0	0	0.37638127	0.197501264	0	0.077781807	0	0.11112088	0.100620853	0	0.042242288	0
ENSMUSG00000039710	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039713	0.070800014	0.143984169	0.187223752	0.093391753	0.116086446	0.070217164	0.126834439	0.15763606	0.121113342	0.076617138	0.168879272	0.056845702
ENSMUSG00000039714	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039715	1.308419567	2.056149416	2.135795249	1.987430131	1.927692687	1.421233761	2.529992543	2.074546537	2.105006689	2.33037314	2.886061212	2.171109651
ENSMUSG00000039716	0.014657328	0.021678714	0.022968817	0.007030679	0.02089802	0	0.015004468	0.011867093	0.057310658	0.039654036	0.045112419	0.056488539
ENSMUSG00000039717	0	0	0.032581163	0.159567793	0	0	0.028378361	0	0	0	0	0
ENSMUSG00000039720	0	0	0	0	0	0	0	0.101894976	0	0	0	0
ENSMUSG00000039725	3.174217964	2.687145061	2.99431903	2.704577374	3.251367993	2.66285532	4.361030497	2.130361169	2.817038871	2.915247619	3.239403122	2.575423569
ENSMUSG00000039728	0	0	0	0.034325825	0	0	0.06104682	0.028969302	0	0	0.011012598	0
ENSMUSG00000039735	0.506435615	0.357494661	0.360732589	0.552095303	0.367595268	0.639248231	0.70694986	0.316840008	0.731316743	0.722423956	0.694334808	0.591446996
ENSMUSG00000039737	2.805293642	2.466427204	2.735316997	2.422106983	2.808686242	2.791031901	2.999366045	2.851699744	2.985949716	2.867129608	2.705367254	2.983158758
ENSMUSG00000039738	1.505162346	1.418611744	1.428809649	1.279875603	1.148045428	1.65084703	1.438448681	0.984280377	1.998614028	2.139975903	1.953466296	1.800077502
ENSMUSG00000039740	4.717416127	3.960829473	3.859590601	3.900521675	2.564041404	2.503613072	3.761928389	2.817062052	5.044421858	5.98640222	4.042941448	4.118271738
ENSMUSG00000039741	0.006513342	0.00361255	0.011482599	0.004686381	0.005571927	0	0	0.011865223	0	0.005286372	0	0
ENSMUSG00000039742	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039745	17.07246889	14.20357139	17.23774833	16.08051246	19.18549783	21.50574063	24.86473217	17.62365773	25.48786878	23.99675237	26.15345509	25.12224608
ENSMUSG00000039747	13.6566434	12.42742552	11.74258673	12.20808753	6.979312701	6.206719254	6.74796243	9.513244573	7.975018001	7.437338238	8.761320823	9.056797401
ENSMUSG00000039748	0.244906147	0.309140278	0.347388002	0.303812361	0.173386193	0.251265514	0.18154604	0.194866005	1.615935621	1.713545108	1.598520117	1.952803156
ENSMUSG00000039753	9.346881866	10.75079912	10.18006484	10.20521727	11.4000055	14.61461211	16.18706516	15.4290206	11.08041498	14.6603911	10.80471791	10.54441222
ENSMUSG00000039754	1.112048708	1.56399045	1.190285221	1.428793714	1.223122232	1.401125476	1.382326057	1.037014986	1.60143873	1.45054811	1.558537534	1.243639989
ENSMUSG00000039756	19.74491046	24.47625649	24.43029529	23.57539383	29.28592811	32.48297537	32.52426065	34.21502595	26.17413385	25.82511309	24.61444603	26.77951787
ENSMUSG00000039759	4.719611917	3.490237619	2.501549099	3.861871818	1.543733417	2.714053239	1.752563007	2.809680361	2.171040628	2.178150861	2.093460422	2.229059497
ENSMUSG00000039760	0	0	0	0	0	0	0	0.055271294	0	0	0	0
ENSMUSG00000039763	0.941786812	1.249911736	0.849920131	0.774423102	0.071934323	0.10007504	0.275454809	0.12254529	0.493181104	0.559631665	0.295039889	0.356478053
ENSMUSG00000039765	0.045176683	0.025056725	0.01769857	0.05417474	0.109499867	0.179219093	0.107908815	0.082297453	0.060720821	0.06722172	0.097331559	0.072545191
ENSMUSG00000039768	2.615442659	2.228935358	2.772289109	2.341475929	2.980107629	3.536941	3.364898588	2.513215293	3.074346183	3.452240097	3.055236763	3.035505623
ENSMUSG00000039770	31.93859206	30.37377267	31.34302234	32.33162465	38.27156735	33.98873852	30.34227376	40.23164562	26.55270563	24.05670644	26.85587723	30.08517084
ENSMUSG00000039771	12.66316957	12.79834257	10.84797898	9.718626551	10.83288177	8.659675808	10.2552371	10.18420111	13.24484244	12.69867901	11.7444018	10.35711529
ENSMUSG00000039774	0.989716071	0.780064933	1.22442475	1.236814902	1.114034424	1.151313306	1.11980426	0.759135081	2.253154085	1.881355544	2.645344686	1.932249884
ENSMUSG00000039775	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039781	0.876806968	0.825810883	0.447199224	0.773704687	0.353809681	0.246110037	0.296368451	0.713242593	0.897514972	1.067453823	1.061635628	1.107792617
ENSMUSG00000039782	1.80206668	1.71823377	1.802638198	2.119715578	4.546861637	3.580200422	3.388944105	3.399591887	2.089349594	2.099401987	1.696641326	1.833809602
ENSMUSG00000039783	0.143099592	0.195368703	0.05174878	0.237601976	0.056499926	0.168434365	0.259172358	0.147051183	0.088770689	0.151879029	0.243932038	0.116663035
ENSMUSG00000039785	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039787	4.364094841	3.889109585	4.379886418	3.704479713	4.928827525	4.501850654	4.517648966	4.317406831	4.511591387	3.920073855	4.278568993	3.614191395
ENSMUSG00000039789	4.128584603	4.095705558	3.616201306	3.268395502	3.627568427	4.032773526	3.367347618	3.098064559	3.633794875	3.632358113	3.708786457	3.870034262
ENSMUSG00000039795	0.781064623	0.878125273	1.042028546	0.987261834	0.939053138	0.897260196	1.026466197	0.807563333	1.160722402	0.839527968	1.023309732	0.996613722
ENSMUSG00000039798	1.698029566	1.614501391	1.330451573	1.163562449	2.075146627	2.337050111	2.483207475	2.06217749	1.600558591	1.50941143	1.343881624	1.713934311
ENSMUSG00000039801	2.892133085	2.38321675	2.321979467	2.464654996	2.506246204	1.960464913	2.145495196	2.581812944	2.208430702	1.810788963	2.094725138	2.27265091
ENSMUSG00000039804	3.119833939	3.212082346	3.029975912	3.225967568	2.541052935	2.548902353	3.155475047	3.074221082	2.841940411	2.698912809	2.915172571	2.73592466
ENSMUSG00000039809	0.018461696	0	0.043395697	0.185965924	0	0	0.094494687	0.067262598	0	0	0.017046458	0
ENSMUSG00000039810	3.899458878	4.722613494	4.184474118	4.066202492	4.302757216	3.507044436	3.625414335	4.34678735	3.521729857	3.394226494	3.322231747	2.7769686
ENSMUSG00000039813	14.62885766	11.34913844	13.64773164	12.81369427	17.44250964	32.75016928	34.24791376	13.35213463	25.60647377	29.71963213	23.03815142	22.63907079
ENSMUSG00000039814	0.021851702	0.008079863	0.042803482	0.062889626	0.012462225	0.037151677	0.052194874	0.008845957	0.106801136	0.094588393	0.14123615	0.119304954
ENSMUSG00000039824	0.886449297	0.614573575	0.520917547	0.478353451	0.853115835	0.282584491	0.340291395	0.538275606	1.543474196	1.259058165	0.92080778	0.427040872
ENSMUSG00000039826	1.546094817	1.487035188	1.449486551	1.42750206	1.681954654	2.203186052	1.829724974	1.747417543	1.77558379	1.798852472	2.211502184	2.135439348
ENSMUSG00000039828	6.659496707	7.797627229	6.398131628	5.704214793	8.319366697	7.593128025	6.979533124	7.124832132	7.749661238	7.80721423	9.028282692	8.300495275
ENSMUSG00000039830	0	0	0.054827801	0.067130439	0	0	0	0.22661911	0	0	0	0
ENSMUSG00000039831	0.916110852	1.164935806	0.892869876	0.578762548	0.382292473	0.132961335	0.365973764	0.298495405	0.753535752	0.616590648	0.598307885	0.624320662
ENSMUSG00000039834	5.988428763	5.236868364	5.07019486	4.78558942	5.560566609	6.178013179	6.106450243	5.479212934	5.336565586	4.926403803	5.411264374	4.380543072
ENSMUSG00000039835	0.004795104	0.015957294	0.011271277	0.027600806	0.041020374	0.024457521	0.02945202	0.052410867	0.003515442	0.011675437	0.013282562	0.009240034
ENSMUSG00000039838	0.050798535	0	0.039802011	0.097466119	0.057941737	0.071971921	0.017333878	0.082256594	0.012414002	0.013743071	0.031269612	0
ENSMUSG00000039840	3.443995745	3.689957692	3.812844998	3.653528344	2.65460858	3.767033571	3.333040217	2.826447808	3.912304942	3.844624041	4.069947537	4.054371604
ENSMUSG00000039841	2.04527074	2.490115133	2.481958396	2.225319565	2.496458757	2.841220279	2.561816349	2.524274041	1.755456392	1.983886736	1.727272162	2.090748262
ENSMUSG00000039842	1.011961897	0.762325978	0.843195053	0.858519566	0.975523847	0.500745574	0.517964462	0.963007025	1.029803031	0.974563926	1.115685791	1.03322105
ENSMUSG00000039844	4.47663173	3.536809987	4.00751424	3.609095482	5.138270759	6.509089579	7.047068464	4.703297472	4.146720513	4.084232338	4.698467344	4.522625954
ENSMUSG00000039849	13.07485916	11.26742991	12.2790407	10.7701829	13.39333406	15.78919485	13.88487645	13.24470412	13.63931007	11.5788113	13.25725671	12.49443103
ENSMUSG00000039850	0.907332905	0.956471825	0.861051683	0.656885307	0.588169089	0.852754347	0.853823885	0.622820605	0.846986534	0.750133358	0.842982108	0.640720075
ENSMUSG00000039851	0	0.02204729	0	0	0	0	0	0	0.01457126	0.01613129	0	0
ENSMUSG00000039852	1.752428432	1.706501996	1.556500527	1.299380999	1.52202651	1.006411105	0.979131079	1.754581495	1.294567756	1.39516627	1.513100034	1.42421912
ENSMUSG00000039853	3.313449017	3.74175823	4.174931533	2.942467191	2.208894645	3.311547432	3.071066175	2.537675858	3.468713574	3.476666718	3.569354142	3.379408712
ENSMUSG00000039860	0.045520369	0.025247347	0.01337491	0.032752128	0.029205767	0.029022191	0	0.02764118	0	0.04618167	0.010507716	0.010964563
ENSMUSG00000039865	0	0.049281164	0	0.063930004	0.03800516	0.037766274	0	0	0.032570382	0	0	0
ENSMUSG00000039873	4.933169017	4.352926443	4.743740265	2.904086632	5.946570735	7.434145827	8.722735631	5.582618748	3.287874028	2.911904599	5.072615638	4.428969754
ENSMUSG00000039878	0.0286799	0.03181395	0	0	0.024534613	0	0.029359147	0.034830397	0.084104548	0	0	0.05526538
ENSMUSG00000039879	20.15179425	21.83805997	17.27125069	20.47749333	22.62304065	13.07209498	11.20316851	19.05160966	10.9099676	8.429445674	12.53825308	12.30674264
ENSMUSG00000039883	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039886	14.79635768	14.95692542	14.63763674	14.14367535	13.11306138	16.4391146	17.07192222	10.72997988	18.93790812	19.17992218	20.41123911	16.78594506
ENSMUSG00000039887	5.746821569	5.127569679	5.726372177	5.393303745	3.847458669	3.717072914	3.069353591	3.337900269	7.785216002	9.734081088	8.190129855	6.861045131
ENSMUSG00000039891	0	0	0.129138548	0	0.031332218	0	0.037493446	0.022240286	0.013425839	0.029726475	0	0
ENSMUSG00000039899	1.680696635	2.33044742	2.504405994	2.37535069	1.925591445	1.939001076	2.396413211	1.713089115	0.990137882	1.510243023	1.551857673	1.243412697
ENSMUSG00000039901	5.142614996	5.312665986	4.706065532	5.479591639	4.365737804	4.83886909	4.299938984	5.005907375	4.921422904	5.416459284	5.074617459	4.841369444
ENSMUSG00000039903	0	0	0	0	0.02707299	0.008967607	0	0	0	0	0	0
ENSMUSG00000039904	0	0	0	0.338184765	0	0	0.060144526	0.071352813	0	0	0	0
ENSMUSG00000039908	0.035438629	0.039311252	0.04165067	0	0.666962131	0.813399372	0.507891271	0.817732595	0.103924697	0.158195254	0.032721972	0.170723167
ENSMUSG00000039910	32.46552986	33.70636265	27.08969765	29.5937446	17.14814849	10.26350316	13.54214504	16.41658544	17.44878756	14.34701166	15.57512671	15.41741234
ENSMUSG00000039911	1.552861305	1.330427236	1.379925333	1.180876981	1.036812849	1.74935647	1.757649456	1.548566017	3.785582577	3.883475877	3.205699488	2.542256589
ENSMUSG00000039913	0	0	0	0.030012269	0	0	0.021350148	0	0	0	0	0
ENSMUSG00000039914	11.04155505	8.417447276	9.29219466	10.26567154	9.873230269	10.66095733	9.488988818	9.160366518	9.927093034	8.445265279	9.43993587	9.193667694
ENSMUSG00000039917	1.506045439	1.34506441	1.43418651	1.25587279	0.951409617	1.247441589	1.233371365	0.928580272	1.545781019	1.441734015	1.690107649	1.666851925
ENSMUSG00000039929	1.703212721	2.044197995	2.089278101	1.861642764	1.886981878	3.44958973	3.144108621	1.706772135	1.992427436	1.888476811	2.10545733	1.88314012
ENSMUSG00000039934	110.7728463	101.2251417	103.0390209	105.9338944	79.88171197	77.62478997	83.68769459	95.89160729	90.62522139	78.64591682	88.43442833	96.92983975
ENSMUSG00000039936	5.399655634	4.121877671	5.047914225	4.363312211	3.281642272	3.807208232	3.739027371	4.762545492	4.643184967	4.328533539	3.76998224	3.577095934
ENSMUSG00000039942	4.318066984	3.351733528	3.990252575	3.652351343	6.043790178	5.109134143	6.107485623	9.66086882	3.012661146	2.755555416	2.942099661	3.313497911
ENSMUSG00000039943	0.022924488	0.040687368	0.048497264	0.092367976	0.149044112	0.081848758	0.098563187	0.111362875	0.006722665	0.037212041	0.033867426	0.017669944
ENSMUSG00000039952	5.460780677	5.950915526	5.906421703	5.352630263	5.464590618	5.439853314	4.93619648	5.457899452	5.652932993	5.423116443	5.934725413	5.043524483
ENSMUSG00000039953	0.494953982	0.577196963	0.611546035	0.986183471	0.911971114	0.776776121	0.792493757	0.647336805	0.781558267	0.751929149	0.796841026	0.819257748
ENSMUSG00000039954	0	0	0	0	0	0	0	0.036671366	0	0	0	0
ENSMUSG00000039956	0	0	0	0	0	0.087249981	0	0	0.050164073	0.027767372	0	0
ENSMUSG00000039958	0.391274991	0.421975852	0.357670155	0.375365691	0.12087167	0.175548185	0.178018596	0.197993824	0.247014895	0.185247659	0.200711447	0.209437827
ENSMUSG00000039959	67.90814226	64.85453229	66.46725412	58.04042185	50.15147399	73.42473812	77.4184164	63.07143272	63.73702962	69.53822927	65.7245614	70.53559203
ENSMUSG00000039960	0	0	0.032173212	0.078784917	0.02341806	0.162896044	0.028023033	0.066490582	0.060207758	0.066653728	0.025276207	0.026375147
ENSMUSG00000039962	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039963	0.066639579	0.018480436	0.039160419	0.023973752	0.007125968	0	0.034108926	0.010116332	0.012213893	0.020282307	0.038456949	0.00802579
ENSMUSG00000039967	3.303299234	3.803503237	3.359326078	3.686204609	3.274865395	3.2979299	3.12456047	3.512837874	2.61415437	2.565269295	2.649719461	2.676972151
ENSMUSG00000039968	12.14711055	11.65670004	12.18186802	14.3847347	9.042105569	8.567350759	7.255380417	10.84639894	8.725217917	8.32932603	8.79495863	9.019449466
ENSMUSG00000039976	2.944935847	2.445694646	2.258079069	2.062240768	4.486214621	4.150104957	3.595049661	5.680302646	3.278947261	2.990914062	2.966381178	3.732629448
ENSMUSG00000039977	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039981	5.277437881	4.929802004	6.496324165	4.436661058	1.164306146	1.558391674	1.165786938	2.057691001	3.115608065	2.254360542	3.231488626	2.35503703
ENSMUSG00000039982	19.32582479	21.78769393	22.04131806	21.02780369	13.66465156	12.72380171	13.18229246	17.57878345	16.30808331	15.6372497	16.49691426	14.53513053
ENSMUSG00000039983	5.004884978	4.522329794	5.258913224	4.96037188	4.650103108	5.860621084	5.56450838	4.830356604	4.835619159	5.138121458	5.661759788	5.013746191
ENSMUSG00000039985	1.174928697	1.430820068	1.395891668	1.010764819	1.092509607	1.389622406	1.699545653	0.728957714	1.048633109	0.953598055	1.462203861	0.910544012
ENSMUSG00000039987	0.702376059	0.680505539	0.637408024	0.69087601	0.631280366	0.483710747	0.52788145	0.701837807	0.795214515	0.764895875	0.697788956	0.813788883
ENSMUSG00000039988	11.61501273	10.43970595	10.42108323	9.998623469	10.44634018	11.13002676	9.607625046	9.729285545	9.88386669	9.679509557	9.838888872	9.842001725
ENSMUSG00000039989	4.606838924	4.478654791	4.58295178	3.600174175	5.402246945	3.75486983	2.667070603	5.07093363	4.186987068	3.921061398	3.712019463	3.640670879
ENSMUSG00000039990	2.141526465	1.983064334	1.925987039	1.875803705	1.688624366	1.812567742	1.839580163	1.255160845	1.98641716	1.745667132	1.719444502	1.722433158
ENSMUSG00000039994	0.408999982	0.35883089	0.402034677	0.353132983	0.21311155	0.177003472	0.239793249	0.338666829	1.501979698	1.668820325	1.723442818	1.780461273
ENSMUSG00000039997	1.039730672	1.016045729	1.059053821	0.983205708	0.889451838	0.732342037	1.089697163	1.070292193	0.613437223	0.450063123	0.580587712	0.62014101
ENSMUSG00000040003	0.028856431	0.072021986	0.059350686	0.083049371	0.030857036	0.036795696	0.014769929	0.035044785	0.026444447	0.017565387	0.059949793	0.034753469
ENSMUSG00000040006	7.139954929	6.885282564	7.339781454	7.452411897	8.404569738	7.29968129	7.231092403	7.075651321	6.253513274	6.675776596	6.293754329	7.411243912
ENSMUSG00000040007	8.392428362	7.941890159	7.829818883	7.563554396	4.958979263	6.71138165	6.266256264	6.803564016	7.373789398	6.583260344	6.171304194	5.793569912
ENSMUSG00000040009	0.013975061	0	0	0.02011025	0	0	0.014306043	0	0	0	0.01290376	0
ENSMUSG00000040010	15.6191173	15.59918663	19.81439062	11.76955973	13.63243072	27.2280551	27.27859214	11.59909604	26.34472968	23.89751922	29.30643316	25.19149682
ENSMUSG00000040013	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040016	0	0.030646536	0	0	0	0	0	0	0	0	0.02550962	0
ENSMUSG00000040017	0.056420408	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040018	5.730463294	5.5773086	5.44473523	5.781813266	5.371762978	6.681829795	6.855116913	5.679493742	7.565348611	8.624788114	7.744174814	8.102024284
ENSMUSG00000040021	6.651001704	6.911836012	6.523842676	7.009033227	9.625416196	8.663686969	8.313563954	8.429574989	6.247220976	5.868911441	5.670173427	6.302149496
ENSMUSG00000040022	1.378146775	1.462279135	1.502351098	0.948471021	1.665914004	1.468674804	1.533463505	1.406873891	1.171435089	1.013165155	1.475363132	1.587617472
ENSMUSG00000040025	6.480445304	7.405505874	7.485085991	6.793089132	7.252323045	8.595845273	9.1502433	7.87019773	7.341552081	7.9348506	7.144291908	7.50873205
ENSMUSG00000040026	0	0	0	0	0	0	0.219170729	0	2.511415642	1.390146546	0.593062638	1.031412276
ENSMUSG00000040028	13.48031384	15.30893602	15.26716032	14.6233364	16.49951492	14.77706001	16.42439272	17.03521783	16.0337021	17.59728417	16.88605709	17.38406905
ENSMUSG00000040029	4.646364387	4.419728944	4.49001259	4.072878844	3.75657193	3.831059443	4.545011713	4.351957412	4.546314048	4.885166053	4.811734723	5.032639489
ENSMUSG00000040033	9.970739544	9.051953581	8.237916066	7.59271154	5.277071198	7.255712797	7.201744215	5.35560042	7.177128678	7.273778529	7.45109569	7.027447934
ENSMUSG00000040034	0.99466151	0.894612184	1.105825793	1.392643105	0.45994422	0.731285094	0.660466249	0.55501319	2.621241825	2.901877498	3.127567497	2.279301623
ENSMUSG00000040035	0	0	0	0.076340121	0.012966496	0	0.054306886	0.064427295	0	0	0	0
ENSMUSG00000040037	0	0	0	0.017324672	0	0	0.073946621	0	0	0	0.022232783	0.011599702
ENSMUSG00000040040	0.936203413	1.311800603	1.100310614	1.187668326	0.937882031	0.900571572	0.958376198	0.927532448	1.17403715	1.289734102	1.126041456	1.364897402
ENSMUSG00000040043	3.551046287	4.236608202	3.78263709	4.415278641	4.451144149	4.277247061	4.019529532	4.091087627	3.421365375	3.491616662	3.417511557	3.359365357
ENSMUSG00000040044	2.830831655	2.824451903	3.046780785	3.376212767	3.283736885	3.014604232	3.393980117	3.316464645	3.372479109	3.814707824	3.750271457	4.172728791
